X,Y,Z,body,wl,wr
51,31,12,1,0,1
51,31,13,1,0,1
51,31,14,1,0,1
51,31,15,1,0,1
51,31,16,1,0,1
51,31,17,1,0,1
51,31,18,1,0,1
51,31,19,1,0,1
51,31,20,1,0,1
51,31,21,1,0,1
51,31,22,1,0,1
51,31,23,1,0,1
51,32,8,1,0,1
51,32,9,1,0,1
51,32,10,1,0,1
51,32,11,1,0,1
51,32,12,1,0,1
51,32,13,1,0,1
51,32,14,1,0,1
51,32,15,1,0,1
51,32,16,1,0,1
51,32,17,1,0,1
51,32,18,1,0,1
51,32,19,1,0,1
51,32,20,1,0,1
51,32,21,1,0,1
51,32,22,1,0,1
51,32,23,1,0,1
51,32,24,1,0,1
51,33,7,1,0,1
51,33,8,1,0,1
51,33,9,1,0,1
51,33,10,1,0,1
51,33,11,1,0,1
51,33,12,1,0,1
51,33,13,1,0,1
51,33,14,1,0,1
51,33,15,1,0,1
51,33,16,1,0,1
51,33,17,1,0,1
51,33,18,1,0,1
51,33,19,1,0,1
51,33,20,1,0,1
51,33,21,1,0,1
51,33,22,1,0,1
51,33,23,1,0,1
51,33,24,1,0,1
51,34,6,1,0,1
51,34,7,1,0,1
51,34,8,1,0,1
51,34,9,1,0,1
51,34,10,1,0,1
51,34,11,1,0,1
51,34,12,1,0,1
51,34,13,1,0,1
51,34,14,1,0,1
51,34,15,1,0,1
51,34,16,1,0,1
51,34,17,1,0,1
51,34,18,1,0,1
51,34,19,1,0,1
51,34,20,1,0,1
51,34,21,1,0,1
51,34,22,1,0,1
51,34,23,1,0,1
51,34,24,1,0,1
51,35,7,1,0,1
51,35,8,1,0,1
51,35,9,1,0,1
51,35,10,1,0,1
51,35,11,1,0,1
51,35,12,1,0,1
51,35,13,1,0,1
51,35,14,1,0,1
51,35,15,1,0,1
51,35,16,1,0,1
51,35,17,1,0,1
51,35,18,1,0,1
51,35,19,1,0,1
51,35,20,1,0,1
51,35,21,1,0,1
51,35,22,1,0,1
51,35,23,1,0,1
51,35,24,1,0,1
51,35,25,1,0,1
51,35,26,1,0,1
51,36,7,1,0,1
51,36,8,1,0,1
51,36,9,1,0,1
51,36,10,1,0,1
51,36,11,1,0,1
51,36,12,1,0,1
51,36,13,1,0,1
51,36,14,1,0,1
51,36,15,1,0,1
51,36,16,1,0,1
51,36,17,1,0,1
51,36,18,1,0,1
51,36,19,1,0,1
51,36,20,1,0,1
51,36,21,1,0,1
51,36,22,1,0,1
51,36,23,1,0,1
51,36,24,1,0,1
51,36,25,1,0,1
51,36,26,1,0,1
51,36,27,1,0,1
51,37,7,1,0,1
51,37,8,1,0,1
51,37,9,1,0,1
51,37,10,1,0,1
51,37,11,1,0,1
51,37,12,1,0,1
51,37,13,1,0,1
51,37,14,1,0,1
51,37,15,1,0,1
51,37,16,1,0,1
51,37,17,1,0,1
51,37,18,1,0,1
51,37,19,1,0,1
51,37,20,1,0,1
51,37,21,1,0,1
51,37,22,1,0,1
51,37,23,1,0,1
51,37,24,1,0,1
51,37,25,1,0,1
51,37,26,1,0,1
51,37,27,1,0,1
51,38,6,1,0,1
51,38,7,1,0,1
51,38,8,1,0,1
51,38,9,1,0,1
51,38,10,1,0,1
51,38,11,1,0,1
51,38,12,1,0,1
51,38,13,1,0,1
51,38,14,1,0,1
51,38,15,1,0,1
51,38,16,1,0,1
51,38,17,1,0,1
51,38,18,1,0,1
51,38,19,1,0,1
51,38,20,1,0,1
51,38,21,1,0,1
51,38,22,1,0,1
51,38,23,1,0,1
51,38,24,1,0,1
51,38,25,1,0,1
51,38,26,1,0,1
51,38,27,1,0,1
51,39,7,1,0,1
51,39,8,1,0,1
51,39,9,1,0,1
51,39,10,1,0,1
51,39,11,1,0,1
51,39,12,1,0,1
51,39,13,1,0,1
51,39,14,1,0,1
51,39,15,1,0,1
51,39,16,1,0,1
51,39,17,1,0,1
51,39,18,1,0,1
51,39,19,1,0,1
51,39,20,1,0,1
51,39,21,1,0,1
51,39,22,1,0,1
51,39,23,1,0,1
51,39,24,1,0,1
51,39,25,1,0,1
51,39,26,1,0,1
51,39,27,1,0,1
51,40,6,1,0,1
51,40,7,1,0,1
51,40,8,1,0,1
51,40,9,1,0,1
51,40,10,1,0,1
51,40,11,1,0,1
51,40,12,1,0,1
51,40,13,1,0,1
51,40,14,1,0,1
51,40,15,1,0,1
51,40,16,1,0,1
51,40,17,1,0,1
51,40,18,1,0,1
51,40,19,1,0,1
51,40,20,1,0,1
51,40,21,1,0,1
51,40,22,1,0,1
51,40,23,1,0,1
51,40,24,1,0,1
51,40,25,1,0,1
51,40,26,1,0,1
51,40,27,1,0,1
51,41,7,1,0,1
51,41,8,1,0,1
51,41,9,1,0,1
51,41,10,1,0,1
51,41,11,1,0,1
51,41,12,1,0,1
51,41,13,1,0,1
51,41,14,1,0,1
51,41,15,1,0,1
51,41,16,1,0,1
51,41,17,1,0,1
51,41,18,1,0,1
51,41,19,1,0,1
51,41,20,1,0,1
51,41,21,1,0,1
51,41,22,1,0,1
51,41,23,1,0,1
51,41,24,1,0,1
51,41,25,1,0,1
51,41,26,1,0,1
51,41,27,1,0,1
51,42,8,1,0,1
51,42,9,1,0,1
51,42,10,1,0,1
51,42,11,1,0,1
51,42,12,1,0,1
51,42,13,1,0,1
51,42,14,1,0,1
51,42,15,1,0,1
51,42,16,1,0,1
51,42,17,1,0,1
51,42,18,1,0,1
51,42,19,1,0,1
51,42,20,1,0,1
51,42,21,1,0,1
51,42,22,1,0,1
51,42,23,1,0,1
51,42,24,1,0,1
51,42,25,1,0,1
51,42,26,1,0,1
51,42,27,1,0,1
51,43,7,1,0,1
51,43,8,1,0,1
51,43,9,1,0,1
51,43,10,1,0,1
51,43,11,1,0,1
51,43,12,1,0,1
51,43,13,1,0,1
51,43,14,1,0,1
51,43,15,1,0,1
51,43,16,1,0,1
51,43,17,1,0,1
51,43,18,1,0,1
51,43,19,1,0,1
51,43,20,1,0,1
51,43,21,1,0,1
51,43,22,1,0,1
51,43,23,1,0,1
51,43,24,1,0,1
51,43,25,1,0,1
51,43,26,1,0,1
51,43,27,1,0,1
51,44,8,1,0,1
51,44,9,1,0,1
51,44,10,1,0,1
51,44,11,1,0,1
51,44,12,1,0,1
51,44,13,1,0,1
51,44,14,1,0,1
51,44,15,1,0,1
51,44,16,1,0,1
51,44,17,1,0,1
51,44,18,1,0,1
51,44,19,1,0,1
51,44,20,1,0,1
51,44,21,1,0,1
51,44,22,1,0,1
51,44,23,1,0,1
51,44,24,1,0,1
51,44,25,1,0,1
51,44,26,1,0,1
51,44,27,1,0,1
51,45,8,1,0,1
51,45,9,1,0,1
51,45,10,1,0,1
51,45,11,1,0,1
51,45,12,1,0,1
51,45,13,1,0,1
51,45,14,1,0,1
51,45,15,1,0,1
51,45,16,1,0,1
51,45,17,1,0,1
51,45,18,1,0,1
51,45,19,1,0,1
51,45,20,1,0,1
51,45,21,1,0,1
51,45,22,1,0,1
51,45,23,1,0,1
51,45,24,1,0,1
51,45,25,1,0,1
51,45,26,1,0,1
51,45,27,1,0,1
51,46,9,1,0,1
51,46,10,1,0,1
51,46,11,1,0,1
51,46,12,1,0,1
51,46,13,1,0,1
51,46,14,1,0,1
51,46,15,1,0,1
51,46,16,1,0,1
51,46,17,1,0,1
51,46,18,1,0,1
51,46,19,1,0,1
51,46,20,1,0,1
51,46,21,1,0,1
51,46,22,1,0,1
51,46,23,1,0,1
51,46,24,1,0,1
51,46,25,1,0,1
51,46,26,1,0,1
51,46,27,1,0,1
51,47,8,1,0,1
51,47,9,1,0,1
51,47,10,1,0,1
51,47,11,1,0,1
51,47,12,1,0,1
51,47,13,1,0,1
51,47,14,1,0,1
51,47,15,1,0,1
51,47,16,1,0,1
51,47,17,1,0,1
51,47,18,1,0,1
51,47,19,1,0,1
51,47,20,1,0,1
51,47,21,1,0,1
51,47,22,1,0,1
51,47,23,1,0,1
51,47,24,1,0,1
51,47,25,1,0,1
51,47,26,1,0,1
51,47,27,1,0,1
51,48,9,1,0,1
51,48,10,1,0,1
51,48,11,1,0,1
51,48,12,1,0,1
51,48,13,1,0,1
51,48,14,1,0,1
51,48,15,1,0,1
51,48,16,1,0,1
51,48,17,1,0,1
51,48,18,1,0,1
51,48,19,1,0,1
51,48,20,1,0,1
51,48,21,1,0,1
51,48,22,1,0,1
51,48,23,1,0,1
51,48,24,1,0,1
51,48,25,1,0,1
51,48,26,1,0,1
51,48,27,1,0,1
51,49,9,1,0,1
51,49,10,1,0,1
51,49,11,1,0,1
51,49,12,1,0,1
51,49,13,1,0,1
51,49,14,1,0,1
51,49,15,1,0,1
51,49,16,1,0,1
51,49,17,1,0,1
51,49,18,1,0,1
51,49,19,1,0,1
51,49,20,1,0,1
51,49,21,1,0,1
51,49,22,1,0,1
51,49,23,1,0,1
51,49,24,1,0,1
51,49,25,1,0,1
51,49,26,1,0,1
51,49,27,1,0,1
51,50,9,1,0,1
51,50,10,1,0,1
51,50,11,1,0,1
51,50,12,1,0,1
51,50,13,1,0,1
51,50,14,1,0,1
51,50,15,1,0,1
51,50,16,1,0,1
51,50,17,1,0,1
51,50,18,1,0,1
51,50,19,1,0,1
51,50,20,1,0,1
51,50,21,1,0,1
51,50,22,1,0,1
51,50,23,1,0,1
51,50,24,1,0,1
51,50,25,1,0,1
51,50,26,1,0,1
51,50,27,1,0,1
51,51,10,1,0,1
51,51,11,1,0,1
51,51,12,1,0,1
51,51,13,1,0,1
51,51,14,1,0,1
51,51,15,1,0,1
51,51,16,1,0,1
51,51,17,1,0,1
51,51,18,1,0,1
51,51,19,1,0,1
51,51,20,1,0,1
51,51,21,1,0,1
51,51,22,1,0,1
51,51,23,1,0,1
51,51,24,1,0,1
51,51,25,1,0,1
51,51,27,1,0,1
51,51,28,1,0,1
51,52,11,1,0,1
51,52,12,1,0,1
51,52,13,1,0,1
51,52,14,1,0,1
51,52,15,1,0,1
51,52,16,1,0,1
51,52,17,1,0,1
51,52,18,1,0,1
51,52,19,1,0,1
51,52,20,1,0,1
51,52,21,1,0,1
51,52,22,1,0,1
51,52,23,1,0,1
51,52,24,1,0,1
51,53,11,1,0,1
51,53,12,1,0,1
51,53,13,1,0,1
51,53,14,1,0,1
51,53,15,1,0,1
51,53,16,1,0,1
51,53,17,1,0,1
51,53,18,1,0,1
51,53,19,1,0,1
51,53,20,1,0,1
51,53,21,1,0,1
51,53,22,1,0,1
51,53,23,1,0,1
51,53,24,1,0,1
51,54,12,1,0,1
51,54,13,1,0,1
51,54,14,1,0,1
51,54,15,1,0,1
51,54,16,1,0,1
51,54,17,1,0,1
51,54,18,1,0,1
51,54,19,1,0,1
51,54,20,1,0,1
51,54,21,1,0,1
51,54,22,1,0,1
51,54,23,1,0,1
51,54,24,1,0,1
51,55,13,1,0,1
51,55,14,1,0,1
51,55,15,1,0,1
51,55,16,1,0,1
51,55,17,1,0,1
51,55,18,1,0,1
51,55,19,1,0,1
51,55,20,1,0,1
51,55,21,1,0,1
51,55,22,1,0,1
51,55,23,1,0,1
51,55,24,1,0,1
51,56,14,1,0,1
51,56,15,1,0,1
51,56,16,1,0,1
51,56,17,1,0,1
52,27,12,1,0,1
52,27,13,1,0,1
52,27,14,1,0,1
52,27,15,1,0,1
52,27,16,1,0,1
52,27,17,1,0,1
52,27,18,1,0,1
52,27,19,1,0,1
52,28,11,1,0,1
52,28,12,1,0,1
52,28,13,1,0,1
52,28,14,1,0,1
52,28,15,1,0,1
52,28,16,1,0,1
52,28,17,1,0,1
52,28,18,1,0,1
52,28,19,1,0,1
52,28,20,1,0,1
52,29,10,1,0,1
52,29,11,1,0,1
52,29,12,1,0,1
52,29,13,1,0,1
52,29,14,1,0,1
52,29,15,1,0,1
52,29,16,1,0,1
52,29,17,1,0,1
52,29,18,1,0,1
52,29,19,1,0,1
52,29,20,1,0,1
52,30,8,1,0,1
52,30,9,1,0,1
52,30,10,1,0,1
52,30,11,1,0,1
52,30,12,1,0,1
52,30,13,1,0,1
52,30,14,1,0,1
52,30,15,1,0,1
52,30,16,1,0,1
52,30,17,1,0,1
52,30,18,1,0,1
52,30,19,1,0,1
52,30,20,1,0,1
52,30,21,1,0,1
52,31,8,1,0,1
52,31,9,1,0,1
52,31,10,1,0,1
52,31,11,1,0,1
52,31,12,1,0,1
52,31,13,1,0,1
52,31,14,1,0,1
52,31,15,1,0,1
52,31,16,1,0,1
52,31,17,1,0,1
52,31,18,1,0,1
52,31,19,1,0,1
52,31,20,1,0,1
52,31,21,1,0,1
52,31,22,1,0,1
52,32,8,1,0,1
52,32,9,1,0,1
52,32,10,1,0,1
52,32,11,1,0,1
52,32,12,1,0,1
52,32,13,1,0,1
52,32,14,1,0,1
52,32,15,1,0,1
52,32,16,1,0,1
52,32,17,1,0,1
52,32,18,1,0,1
52,32,19,1,0,1
52,32,20,1,0,1
52,32,21,1,0,1
52,32,22,1,0,1
52,32,23,1,0,1
52,33,8,1,0,1
52,33,9,1,0,1
52,33,10,1,0,1
52,33,11,1,0,1
52,33,12,1,0,1
52,33,13,1,0,1
52,33,14,1,0,1
52,33,15,1,0,1
52,33,16,1,0,1
52,33,17,1,0,1
52,33,18,1,0,1
52,33,19,1,0,1
52,33,20,1,0,1
52,33,21,1,0,1
52,33,22,1,0,1
52,33,23,1,0,1
52,33,24,1,0,1
52,34,7,1,0,1
52,34,8,1,0,1
52,34,9,1,0,1
52,34,10,1,0,1
52,34,11,1,0,1
52,34,12,1,0,1
52,34,13,1,0,1
52,34,14,1,0,1
52,34,15,1,0,1
52,34,16,1,0,1
52,34,17,1,0,1
52,34,18,1,0,1
52,34,19,1,0,1
52,34,20,1,0,1
52,34,21,1,0,1
52,34,22,1,0,1
52,34,23,1,0,1
52,34,24,1,0,1
52,34,25,1,0,1
52,35,7,1,0,1
52,35,8,1,0,1
52,35,9,1,0,1
52,35,10,1,0,1
52,35,11,1,0,1
52,35,12,1,0,1
52,35,13,1,0,1
52,35,14,1,0,1
52,35,15,1,0,1
52,35,16,1,0,1
52,35,17,1,0,1
52,35,18,1,0,1
52,35,19,1,0,1
52,35,20,1,0,1
52,35,21,1,0,1
52,35,22,1,0,1
52,35,23,1,0,1
52,35,24,1,0,1
52,35,25,1,0,1
52,35,26,1,0,1
52,36,7,1,0,1
52,36,8,1,0,1
52,36,9,1,0,1
52,36,10,1,0,1
52,36,11,1,0,1
52,36,12,1,0,1
52,36,13,1,0,1
52,36,14,1,0,1
52,36,15,1,0,1
52,36,16,1,0,1
52,36,17,1,0,1
52,36,18,1,0,1
52,36,19,1,0,1
52,36,20,1,0,1
52,36,21,1,0,1
52,36,22,1,0,1
52,36,23,1,0,1
52,36,24,1,0,1
52,36,25,1,0,1
52,36,26,1,0,1
52,36,27,1,0,1
52,37,7,1,0,1
52,37,8,1,0,1
52,37,9,1,0,1
52,37,10,1,0,1
52,37,11,1,0,1
52,37,12,1,0,1
52,37,13,1,0,1
52,37,14,1,0,1
52,37,15,1,0,1
52,37,16,1,0,1
52,37,17,1,0,1
52,37,18,1,0,1
52,37,19,1,0,1
52,37,20,1,0,1
52,37,21,1,0,1
52,37,22,1,0,1
52,37,23,1,0,1
52,37,24,1,0,1
52,37,25,1,0,1
52,37,26,1,0,1
52,37,27,1,0,1
52,38,7,1,0,1
52,38,8,1,0,1
52,38,9,1,0,1
52,38,10,1,0,1
52,38,11,1,0,1
52,38,12,1,0,1
52,38,13,1,0,1
52,38,14,1,0,1
52,38,15,1,0,1
52,38,16,1,0,1
52,38,17,1,0,1
52,38,18,1,0,1
52,38,19,1,0,1
52,38,20,1,0,1
52,38,21,1,0,1
52,38,22,1,0,1
52,38,23,1,0,1
52,38,24,1,0,1
52,38,25,1,0,1
52,38,26,1,0,1
52,38,27,1,0,1
52,39,7,1,0,1
52,39,8,1,0,1
52,39,9,1,0,1
52,39,10,1,0,1
52,39,11,1,0,1
52,39,12,1,0,1
52,39,13,1,0,1
52,39,14,1,0,1
52,39,15,1,0,1
52,39,16,1,0,1
52,39,17,1,0,1
52,39,18,1,0,1
52,39,19,1,0,1
52,39,20,1,0,1
52,39,21,1,0,1
52,39,22,1,0,1
52,39,23,1,0,1
52,39,24,1,0,1
52,39,25,1,0,1
52,39,26,1,0,1
52,39,27,1,0,1
52,40,7,1,0,1
52,40,8,1,0,1
52,40,9,1,0,1
52,40,10,1,0,1
52,40,11,1,0,1
52,40,12,1,0,1
52,40,13,1,0,1
52,40,14,1,0,1
52,40,15,1,0,1
52,40,16,1,0,1
52,40,17,1,0,1
52,40,18,1,0,1
52,40,19,1,0,1
52,40,20,1,0,1
52,40,21,1,0,1
52,40,22,1,0,1
52,40,23,1,0,1
52,40,24,1,0,1
52,40,25,1,0,1
52,40,26,1,0,1
52,40,27,1,0,1
52,41,7,1,0,1
52,41,8,1,0,1
52,41,9,1,0,1
52,41,10,1,0,1
52,41,11,1,0,1
52,41,12,1,0,1
52,41,13,1,0,1
52,41,14,1,0,1
52,41,15,1,0,1
52,41,16,1,0,1
52,41,17,1,0,1
52,41,18,1,0,1
52,41,19,1,0,1
52,41,20,1,0,1
52,41,21,1,0,1
52,41,22,1,0,1
52,41,23,1,0,1
52,41,24,1,0,1
52,41,25,1,0,1
52,41,26,1,0,1
52,41,27,1,0,1
52,42,7,1,0,1
52,42,8,1,0,1
52,42,9,1,0,1
52,42,10,1,0,1
52,42,11,1,0,1
52,42,12,1,0,1
52,42,13,1,0,1
52,42,14,1,0,1
52,42,15,1,0,1
52,42,16,1,0,1
52,42,17,1,0,1
52,42,18,1,0,1
52,42,19,1,0,1
52,42,20,1,0,1
52,42,21,1,0,1
52,42,22,1,0,1
52,42,23,1,0,1
52,42,24,1,0,1
52,42,25,1,0,1
52,42,26,1,0,1
52,42,27,1,0,1
52,43,8,1,0,1
52,43,9,1,0,1
52,43,10,1,0,1
52,43,11,1,0,1
52,43,12,1,0,1
52,43,13,1,0,1
52,43,14,1,0,1
52,43,15,1,0,1
52,43,16,1,0,1
52,43,17,1,0,1
52,43,18,1,0,1
52,43,19,1,0,1
52,43,20,1,0,1
52,43,21,1,0,1
52,43,22,1,0,1
52,43,23,1,0,1
52,43,24,1,0,1
52,43,25,1,0,1
52,43,26,1,0,1
52,43,27,1,0,1
52,44,8,1,0,1
52,44,9,1,0,1
52,44,10,1,0,1
52,44,11,1,0,1
52,44,12,1,0,1
52,44,13,1,0,1
52,44,14,1,0,1
52,44,15,1,0,1
52,44,16,1,0,1
52,44,17,1,0,1
52,44,18,1,0,1
52,44,19,1,0,1
52,44,20,1,0,1
52,44,21,1,0,1
52,44,22,1,0,1
52,44,23,1,0,1
52,44,24,1,0,1
52,44,25,1,0,1
52,44,26,1,0,1
52,44,27,1,0,1
52,45,8,1,0,1
52,45,9,1,0,1
52,45,10,1,0,1
52,45,11,1,0,1
52,45,12,1,0,1
52,45,13,1,0,1
52,45,14,1,0,1
52,45,15,1,0,1
52,45,16,1,0,1
52,45,17,1,0,1
52,45,18,1,0,1
52,45,19,1,0,1
52,45,20,1,0,1
52,45,21,1,0,1
52,45,22,1,0,1
52,45,23,1,0,1
52,45,24,1,0,1
52,45,25,1,0,1
52,45,26,1,0,1
52,45,27,1,0,1
52,46,8,1,0,1
52,46,9,1,0,1
52,46,10,1,0,1
52,46,11,1,0,1
52,46,12,1,0,1
52,46,13,1,0,1
52,46,14,1,0,1
52,46,15,1,0,1
52,46,16,1,0,1
52,46,17,1,0,1
52,46,18,1,0,1
52,46,19,1,0,1
52,46,20,1,0,1
52,46,21,1,0,1
52,46,22,1,0,1
52,46,23,1,0,1
52,46,24,1,0,1
52,46,25,1,0,1
52,46,26,1,0,1
52,46,27,1,0,1
52,47,9,1,0,1
52,47,10,1,0,1
52,47,11,1,0,1
52,47,12,1,0,1
52,47,13,1,0,1
52,47,14,1,0,1
52,47,15,1,0,1
52,47,16,1,0,1
52,47,17,1,0,1
52,47,18,1,0,1
52,47,19,1,0,1
52,47,20,1,0,1
52,47,21,1,0,1
52,47,22,1,0,1
52,47,23,1,0,1
52,47,24,1,0,1
52,47,25,1,0,1
52,47,26,1,0,1
52,47,27,1,0,1
52,48,9,1,0,1
52,48,10,1,0,1
52,48,11,1,0,1
52,48,12,1,0,1
52,48,13,1,0,1
52,48,14,1,0,1
52,48,15,1,0,1
52,48,16,1,0,1
52,48,17,1,0,1
52,48,18,1,0,1
52,48,19,1,0,1
52,48,20,1,0,1
52,48,21,1,0,1
52,48,22,1,0,1
52,48,23,1,0,1
52,48,24,1,0,1
52,48,25,1,0,1
52,48,26,1,0,1
52,48,27,1,0,1
52,49,9,1,0,1
52,49,10,1,0,1
52,49,11,1,0,1
52,49,12,1,0,1
52,49,13,1,0,1
52,49,14,1,0,1
52,49,15,1,0,1
52,49,16,1,0,1
52,49,17,1,0,1
52,49,18,1,0,1
52,49,19,1,0,1
52,49,20,1,0,1
52,49,21,1,0,1
52,49,22,1,0,1
52,49,23,1,0,1
52,49,24,1,0,1
52,49,25,1,0,1
52,49,26,1,0,1
52,49,27,1,0,1
52,50,9,1,0,1
52,50,10,1,0,1
52,50,11,1,0,1
52,50,12,1,0,1
52,50,13,1,0,1
52,50,14,1,0,1
52,50,15,1,0,1
52,50,16,1,0,1
52,50,17,1,0,1
52,50,18,1,0,1
52,50,19,1,0,1
52,50,20,1,0,1
52,50,21,1,0,1
52,50,22,1,0,1
52,50,23,1,0,1
52,50,24,1,0,1
52,50,25,1,0,1
52,50,26,1,0,1
52,50,27,1,0,1
52,50,28,1,0,1
52,51,9,1,0,1
52,51,10,1,0,1
52,51,11,1,0,1
52,51,12,1,0,1
52,51,13,1,0,1
52,51,14,1,0,1
52,51,15,1,0,1
52,51,16,1,0,1
52,51,17,1,0,1
52,51,18,1,0,1
52,51,19,1,0,1
52,51,20,1,0,1
52,51,21,1,0,1
52,51,22,1,0,1
52,51,23,1,0,1
52,51,24,1,0,1
52,51,25,1,0,1
52,51,28,1,0,1
52,52,10,1,0,1
52,52,11,1,0,1
52,52,12,1,0,1
52,52,13,1,0,1
52,52,14,1,0,1
52,52,15,1,0,1
52,52,16,1,0,1
52,52,17,1,0,1
52,52,18,1,0,1
52,52,19,1,0,1
52,52,20,1,0,1
52,52,21,1,0,1
52,52,22,1,0,1
52,52,23,1,0,1
52,52,24,1,0,1
52,52,25,1,0,1
52,53,11,1,0,1
52,53,12,1,0,1
52,53,13,1,0,1
52,53,14,1,0,1
52,53,15,1,0,1
52,53,16,1,0,1
52,53,17,1,0,1
52,53,18,1,0,1
52,53,19,1,0,1
52,53,20,1,0,1
52,53,21,1,0,1
52,53,22,1,0,1
52,53,23,1,0,1
52,53,24,1,0,1
52,54,12,1,0,1
52,54,13,1,0,1
52,54,14,1,0,1
52,54,15,1,0,1
52,54,16,1,0,1
52,54,17,1,0,1
52,54,18,1,0,1
52,54,19,1,0,1
52,54,20,1,0,1
52,54,21,1,0,1
52,54,22,1,0,1
52,54,23,1,0,1
52,54,24,1,0,1
52,55,12,1,0,1
52,55,13,1,0,1
52,55,14,1,0,1
52,55,15,1,0,1
52,55,16,1,0,1
52,55,17,1,0,1
52,55,18,1,0,1
52,55,19,1,0,1
52,55,20,1,0,1
52,55,21,1,0,1
52,55,22,1,0,1
52,55,23,1,0,1
52,55,24,1,0,1
52,56,13,1,0,1
52,56,14,1,0,1
52,56,15,1,0,1
52,56,16,1,0,1
52,56,17,1,0,1
52,56,18,1,0,1
52,56,19,1,0,1
52,56,20,1,0,1
52,56,21,1,0,1
52,56,22,1,0,1
52,56,23,1,0,1
52,56,24,1,0,1
52,57,14,1,0,1
52,57,15,1,0,1
53,28,12,1,0,1
53,28,13,1,0,1
53,28,14,1,0,1
53,28,15,1,0,1
53,28,16,1,0,1
53,28,17,1,0,1
53,28,18,1,0,1
53,28,19,1,0,1
53,29,11,1,0,1
53,29,12,1,0,1
53,29,13,1,0,1
53,29,14,1,0,1
53,29,15,1,0,1
53,29,16,1,0,1
53,29,17,1,0,1
53,29,18,1,0,1
53,29,19,1,0,1
53,29,20,1,0,1
53,30,10,1,0,1
53,30,11,1,0,1
53,30,12,1,0,1
53,30,13,1,0,1
53,30,14,1,0,1
53,30,15,1,0,1
53,30,16,1,0,1
53,30,17,1,0,1
53,30,18,1,0,1
53,30,19,1,0,1
53,30,20,1,0,1
53,30,21,1,0,1
53,30,22,1,0,1
53,31,8,1,0,1
53,31,9,1,0,1
53,31,10,1,0,1
53,31,11,1,0,1
53,31,12,1,0,1
53,31,13,1,0,1
53,31,14,1,0,1
53,31,15,1,0,1
53,31,16,1,0,1
53,31,17,1,0,1
53,31,18,1,0,1
53,31,19,1,0,1
53,31,20,1,0,1
53,31,21,1,0,1
53,31,22,1,0,1
53,31,23,1,0,1
53,32,8,1,0,1
53,32,9,1,0,1
53,32,10,1,0,1
53,32,11,1,0,1
53,32,12,1,0,1
53,32,13,1,0,1
53,32,14,1,0,1
53,32,15,1,0,1
53,32,16,1,0,1
53,32,17,1,0,1
53,32,18,1,0,1
53,32,19,1,0,1
53,32,20,1,0,1
53,32,21,1,0,1
53,32,22,1,0,1
53,32,23,1,0,1
53,32,24,1,0,1
53,33,8,1,0,1
53,33,9,1,0,1
53,33,10,1,0,1
53,33,11,1,0,1
53,33,12,1,0,1
53,33,13,1,0,1
53,33,14,1,0,1
53,33,15,1,0,1
53,33,16,1,0,1
53,33,17,1,0,1
53,33,18,1,0,1
53,33,19,1,0,1
53,33,20,1,0,1
53,33,21,1,0,1
53,33,22,1,0,1
53,33,23,1,0,1
53,33,24,1,0,1
53,33,25,1,0,1
53,34,8,1,0,1
53,34,9,1,0,1
53,34,10,1,0,1
53,34,11,1,0,1
53,34,12,1,0,1
53,34,13,1,0,1
53,34,14,1,0,1
53,34,15,1,0,1
53,34,16,1,0,1
53,34,17,1,0,1
53,34,18,1,0,1
53,34,19,1,0,1
53,34,20,1,0,1
53,34,21,1,0,1
53,34,22,1,0,1
53,34,23,1,0,1
53,34,24,1,0,1
53,34,25,1,0,1
53,34,26,1,0,1
53,35,7,1,0,1
53,35,8,1,0,1
53,35,9,1,0,1
53,35,10,1,0,1
53,35,11,1,0,1
53,35,12,1,0,1
53,35,13,1,0,1
53,35,14,1,0,1
53,35,15,1,0,1
53,35,16,1,0,1
53,35,17,1,0,1
53,35,18,1,0,1
53,35,19,1,0,1
53,35,20,1,0,1
53,35,21,1,0,1
53,35,22,1,0,1
53,35,23,1,0,1
53,35,24,1,0,1
53,35,25,1,0,1
53,35,26,1,0,1
53,35,27,1,0,1
53,36,7,1,0,1
53,36,8,1,0,1
53,36,9,1,0,1
53,36,10,1,0,1
53,36,11,1,0,1
53,36,12,1,0,1
53,36,13,1,0,1
53,36,14,1,0,1
53,36,15,1,0,1
53,36,16,1,0,1
53,36,17,1,0,1
53,36,18,1,0,1
53,36,19,1,0,1
53,36,20,1,0,1
53,36,21,1,0,1
53,36,22,1,0,1
53,36,23,1,0,1
53,36,24,1,0,1
53,36,25,1,0,1
53,36,26,1,0,1
53,36,27,1,0,1
53,37,7,1,0,1
53,37,8,1,0,1
53,37,9,1,0,1
53,37,10,1,0,1
53,37,11,1,0,1
53,37,12,1,0,1
53,37,13,1,0,1
53,37,14,1,0,1
53,37,15,1,0,1
53,37,16,1,0,1
53,37,17,1,0,1
53,37,18,1,0,1
53,37,19,1,0,1
53,37,20,1,0,1
53,37,21,1,0,1
53,37,22,1,0,1
53,37,23,1,0,1
53,37,24,1,0,1
53,37,25,1,0,1
53,37,26,1,0,1
53,37,27,1,0,1
53,38,7,1,0,1
53,38,8,1,0,1
53,38,9,1,0,1
53,38,10,1,0,1
53,38,11,1,0,1
53,38,12,1,0,1
53,38,13,1,0,1
53,38,14,1,0,1
53,38,15,1,0,1
53,38,16,1,0,1
53,38,17,1,0,1
53,38,18,1,0,1
53,38,19,1,0,1
